id,name,location,type,typecode,address,adcode,pname,cityname,adname,business_area
BV10011993,团结湖(公交站),"116.468203,39.933802",交通设施服务;公交车站;公交车站相关,150700,117路;135路;302路;31路;39路;406路;431路;499路;650路;675路;690路;专114路;专5路;夜3路,110105,北京市,北京市,朝阳区,姚家园
BV10006383,平房(公交站),"116.532131,39.941525",交通设施服务;公交车站;公交车站相关,150700,126路;406路;468路;496路;640路;650路;989路,110105,北京市,北京市,朝阳区,姚家园
BV09177230,国贸(公交站),"116.462235,39.906471",交通设施服务;公交车站;公交车站相关,150700,(停运)国贸公交站至慕田峪长城旅游专线,110105,北京市,北京市,朝阳区,建外大街
BV09320828,常通路(公交站),"116.599934,39.923857",交通设施服务;公交车站;公交车站相关,150700,411路,110105,北京市,北京市,朝阳区,常营
BV10956461,连心园西门(公交站),"116.604896,39.919184",交通设施服务;公交车站;公交车站相关,150700,专39路,110105,北京市,北京市,朝阳区,常营
BV11494321,常营体育公园(公交站),"116.603467,39.923527",交通设施服务;公交车站;公交车站相关,150700,435路;586路;专175路;专39路,110105,北京市,北京市,朝阳区,管庄
BV10956460,东十里堡路(公交站),"116.605048,39.917678",交通设施服务;公交车站;公交车站相关,150700,专39路,110105,北京市,北京市,朝阳区,常营
BV09326402,常楹公元小区(公交站),"116.592947,39.920430",交通设施服务;公交车站;公交车站相关,150700,411路,110105,北京市,北京市,朝阳区,常营
BV10425430,地铁常营站(公交站),"116.598679,39.925774",交通设施服务;公交车站;公交车站相关,150700,411路;435路;488路;586路;587路;639路;675路;911路;专39路,110105,北京市,北京市,朝阳区,常营
BV10008090,连心园北门(公交站),"116.608547,39.921348",交通设施服务;公交车站;公交车站相关,150700,586路;专175路,110105,北京市,北京市,朝阳区,常营
BV10956459,北京新天地小区(公交站),"116.605477,39.914236",交通设施服务;公交车站;公交车站相关,150700,专39路,110105,北京市,北京市,朝阳区,常营
BV10007095,高安屯路南口(公交站),"116.605013,39.926065",交通设施服务;公交车站;公交车站相关,150700,435路;488路;586路;587路;639路;675路;911路,110105,北京市,北京市,朝阳区,常营
BV10012081,科技大学管庄校区(公交站),"116.590586,39.921003",交通设施服务;公交车站;公交车站相关,150700,364路;488路;506路;583路;639路,110105,北京市,北京市,朝阳区,常营
BV10333499,常营路口东(公交站),"116.592730,39.925279",交通设施服务;公交车站;公交车站相关,150700,488路;586路;587路;639路;675路;911路,110105,北京市,北京市,朝阳区,常营
BV10006483,杨闸环岛东(公交站),"116.601493,39.912188",交通设施服务;公交车站;公交车站相关,150700,388路;442路;442路区间;583路;专39路,110105,北京市,北京市,朝阳区,管庄
BV10012170,北辰福第小区(公交站),"116.601158,39.927851",交通设施服务;公交车站;公交车站相关,150700,411路;499路;517路;专39路,110105,北京市,北京市,朝阳区,管庄
BV10012119,万象新天三区(公交站),"116.596150,39.927460",交通设施服务;公交车站;公交车站相关,150700,499路;517路,110105,北京市,北京市,朝阳区,管庄
BV10012080,常营路口南(公交站),"116.590282,39.923589",交通设施服务;公交车站;公交车站相关,150700,364路;488路;506路;639路,110105,北京市,北京市,朝阳区,常营
BV10004295,杨闸环岛西(公交站),"116.596927,39.911758",交通设施服务;公交车站;公交车站相关,150700,364路;442路;442路区间;532路;583路;615路;690路;专211路;专39路,110105,北京市,北京市,朝阳区,管庄
BV10012082,管庄路口北(公交站),"116.591061,39.914793",交通设施服务;公交车站;公交车站相关,150700,364路;488路;506路;583路;639路,110105,北京市,北京市,朝阳区,管庄
BV10006426,东十里堡村(公交站),"116.609601,39.924631",交通设施服务;公交车站;公交车站相关,150700,435路;488路;499路;517路;586路;587路;639路;675路;911路;专39路,110105,北京市,北京市,朝阳区,常营
BV11386212,杨闸环岛西(快速公交站),"116.594601,39.911745",交通设施服务;公交车站;快速公交站,150704,快速公交2线;快速公交2线区间,110105,北京市,北京市,朝阳区,管庄
BV10004296,杨闸(公交站),"116.598160,39.910805",交通设施服务;公交车站;公交车站相关,150700,442路;442路区间;532路;专211路;专39路,110105,北京市,北京市,朝阳区,管庄
BV09126304,杨闸环岛西(临时站)(公交站),"116.596036,39.911405",交通设施服务;公交车站;公交车站相关,150700,442路;442路区间;532路;专211路;专39路,110105,北京市,北京市,朝阳区,管庄
BV10012169,阳光美园北门(公交站),"116.605193,39.928353",交通设施服务;公交车站;公交车站相关,150700,499路;517路;专39路,110105,北京市,北京市,朝阳区,管庄
BV10008091,住欣家园(公交站),"116.611506,39.922335",交通设施服务;公交车站;公交车站相关,150700,586路;专175路,110105,北京市,北京市,朝阳区,常营
BV10012171,万象新天一区(公交站),"116.592934,39.927651",交通设施服务;公交车站;公交车站相关,150700,499路;517路,110105,北京市,北京市,朝阳区,常营
BV11386203,杨闸(快速公交站),"116.597694,39.910885",交通设施服务;公交车站;快速公交站,150704,快速公交2线;快速公交2线区间,110105,北京市,北京市,朝阳区,管庄
BV10915114,汇鸿家园(公交站),"116.586658,39.919622",交通设施服务;公交车站;公交车站相关,150700,411路;583路,110105,北京市,北京市,朝阳区,常营
BV10334913,常营(公交站),"116.589935,39.927118",交通设施服务;公交车站;公交车站相关,150700,364路;506路;517路;586路;587路;911路,110105,北京市,北京市,朝阳区,常营
BV10008351,杨闸路口西(公交站),"116.597043,39.909477",交通设施服务;公交车站;公交车站相关,150700,388路;666路;夜27路,110105,北京市,北京市,朝阳区,管庄
BV10012168,五里桥一街(公交站),"116.610750,39.926311",交通设施服务;公交车站;公交车站相关,150700,499路;517路;专39路,110105,北京市,北京市,朝阳区,常营
BV10004293,管庄(公交站),"116.588509,39.912876",交通设施服务;公交车站;公交车站相关,150700,488路;506路;615路;690路,110105,北京市,北京市,朝阳区,管庄
BV10006482,西军庄(公交站),"116.611838,39.912938",交通设施服务;公交车站;公交车站相关,150700,388路;442路;442路区间;583路,110105,北京市,北京市,朝阳区,管庄
BV10012140,杨闸路口东(公交站),"116.605658,39.909244",交通设施服务;公交车站;公交车站相关,150700,615路;666路;夜27路,110105,北京市,北京市,朝阳区,管庄
BV10343105,常营中路东口(公交站),"116.608256,39.929665",交通设施服务;公交车站;公交车站相关,150700,499路;517路;专39路,110105,北京市,北京市,朝阳区,管庄
BV10012173,草房西路北口(公交站),"116.610938,39.928243",交通设施服务;公交车站;公交车站相关,150700,499路;517路;专39路,110105,北京市,北京市,朝阳区,常营
BV10012057,杨闸中学(公交站),"116.591606,39.909618",交通设施服务;公交车站;公交车站相关,150700,666路;夜27路,110105,北京市,北京市,朝阳区,管庄
BV11386155,管庄(快速公交站),"116.586884,39.913190",交通设施服务;公交车站;快速公交站,150704,快速公交2线;快速公交2线区间,110105,北京市,北京市,朝阳区,管庄
BV10007885,杨闸路口南(公交站),"116.600920,39.907154",交通设施服务;公交车站;公交车站相关,150700,364路;532路;690路;专211路,110105,北京市,北京市,朝阳区,管庄
BV10012167,草房西路南口(公交站),"116.614664,39.925729",交通设施服务;公交车站;公交车站相关,150700,499路;517路;专39路,110105,北京市,北京市,朝阳区,管庄
BV10958573,常营中路(公交站),"116.586810,39.928342",交通设施服务;公交车站;公交车站相关,150700,499路;587路;911路,110105,北京市,北京市,朝阳区,常营
BV10915115,三间房东路北口(公交站),"116.583110,39.923160",交通设施服务;公交车站;公交车站相关,150700,583路,110105,北京市,北京市,朝阳区,常营
BV10008092,常营北站(公交站),"116.589783,39.931343",交通设施服务;公交车站;公交车站相关,150700,364路;506路;586路,110105,北京市,北京市,朝阳区,常营
BV10001401,地铁草房站(公交站),"116.617203,39.924987",交通设施服务;公交车站;公交车站相关,150700,306路;435路;488路;499路;517路;587路;639路;675路;824路;911路;专175路;专39路;巡游公交草房区域晚班;快速直达专线105路;快速直达专线30路,110105,北京市,北京市,朝阳区,常营
BV10402644,杨闸西站(公交站),"116.588160,39.909709",交通设施服务;公交车站;公交车站相关,150700,666路;夜27路,110105,北京市,北京市,朝阳区,管庄
BV11495212,常营西站(公交站),"116.582109,39.924457",交通设施服务;公交车站;公交车站相关,150700,517路;583路;675路;911路,110105,北京市,北京市,朝阳区,常营
BV11257987,民族家园中路南口(公交站),"116.582886,39.925690",交通设施服务;公交车站;公交车站相关,150700,583路;911路,110105,北京市,北京市,朝阳区,常营
BV10004292,周家井(公交站),"116.581961,39.914205",交通设施服务;公交车站;公交车站相关,150700,488路;506路;615路;639路;690路,110105,北京市,北京市,朝阳区,常营
BV10336720,常营民族家园(公交站),"116.584293,39.928364",交通设施服务;公交车站;公交车站相关,150700,499路;587路;911路,110105,北京市,北京市,朝阳区,常营
BV10426961,地铁草房站东(公交站),"116.618792,39.925222",交通设施服务;公交车站;公交车站相关,150700,435路;488路;587路;675路;824路;专39路,110105,北京市,北京市,朝阳区,常营
BV10006481,八里桥北站(公交站),"116.618454,39.913410",交通设施服务;公交车站;公交车站相关,150700,388路;442路;442路区间;583路,110105,北京市,北京市,朝阳区,管庄
BV11637995,朝阳旺角小区东(公交站),"116.591077,39.905250",交通设施服务;公交车站;公交车站相关,150700,专211路,110105,北京市,北京市,朝阳区,管庄
BV11497548,常营民族家园西站(公交站),"116.580850,39.928074",交通设施服务;公交车站;公交车站相关,150700,583路,110105,北京市,北京市,朝阳区,常营
BV09320833,三间房东路南口(公交站),"116.578098,39.918423",交通设施服务;公交车站;公交车站相关,150700,411路,110105,北京市,北京市,朝阳区,常营
BV11386175,周家井(快速公交站),"116.579010,39.914406",交通设施服务;公交车站;快速公交站,150704,快速公交2线;快速公交2线区间,110105,北京市,北京市,朝阳区,管庄
BV10425090,民族家园中路(公交站),"116.582703,39.930504",交通设施服务;公交车站;公交车站相关,150700,587路,110105,北京市,北京市,朝阳区,常营
BV11637527,朝阳旺角小区(公交站),"116.586492,39.905198",交通设施服务;公交车站;公交车站相关,150700,专211路,110105,北京市,北京市,朝阳区,管庄
BV10915113,常营中路西口(公交站),"116.578550,39.927821",交通设施服务;公交车站;公交车站相关,150700,499路;583路;587路,110105,北京市,北京市,朝阳区,常营
BV11637993,塔营北街(公交站),"116.595503,39.902348",交通设施服务;公交车站;公交车站相关,150700,专211路,110105,北京市,北京市,朝阳区,管庄
BV10007884,小寺(公交站),"116.601506,39.901480",交通设施服务;公交车站;公交车站相关,150700,364路;532路;690路;专211路,110105,北京市,北京市,朝阳区,管庄
BV10601893,地铁黄渠站(公交站),"116.576616,39.925096",交通设施服务;公交车站;公交车站相关,150700,499路;583路,110105,北京市,北京市,朝阳区,常营
BV10422036,五里桥路口西(公交站),"116.622842,39.925825",交通设施服务;公交车站;公交车站相关,150700,435路;911路,110105,北京市,北京市,朝阳区,[]
BV10012058,重兴寺(公交站),"116.614944,39.905056",交通设施服务;公交车站;公交车站相关,150700,615路;666路;夜27路,110105,北京市,北京市,朝阳区,管庄
BV10427188,地铁双桥站(公交站),"116.576624,39.911691",交通设施服务;公交车站;公交车站相关,150700,411路;451路;506路,110105,北京市,北京市,朝阳区,管庄
BV10012059,双桥东(公交站),"116.577644,39.910561",交通设施服务;公交车站;公交车站相关,150700,666路;夜27路,110105,北京市,北京市,朝阳区,管庄
BV10855662,五里桥路口北(公交站),"116.623937,39.926597",交通设施服务;公交车站;公交车站相关,150700,488路;639路;专39路,110105,北京市,北京市,朝阳区,[]
BV10855666,五里桥(公交站),"116.619657,39.933090",交通设施服务;公交车站;公交车站相关,150700,488路;639路;专39路,110105,北京市,北京市,朝阳区,[]
BV11637996,塔营东路(公交站),"116.598317,39.900091",交通设施服务;公交车站;公交车站相关,150700,专211路,110105,北京市,北京市,朝阳区,管庄
BV11386157,朝阳路三间房(快速公交站),"116.574462,39.915035",交通设施服务;公交车站;快速公交站,150704,快速公交2线;快速公交2线区间,110105,北京市,北京市,朝阳区,北京第二外国语学院
BV10004291,朝阳路三间房(公交站),"116.573446,39.915256",交通设施服务;公交车站;公交车站相关,150700,451路;488路;615路;639路;690路,110105,北京市,北京市,朝阳区,常营
BV10008301,西马庄(公交站),"116.626801,39.915062",交通设施服务;公交车站;公交车站相关,150700,388路;442路;442路区间;583路,110112,北京市,北京市,通州区,八里桥
BV11497551,苹果派小区(公交站),"116.577791,39.931979",交通设施服务;公交车站;公交车站相关,150700,587路,110105,北京市,北京市,朝阳区,常营
BV10007883,塔营(公交站),"116.603306,39.898734",交通设施服务;公交车站;公交车站相关,150700,364路;532路;690路,110105,北京市,北京市,朝阳区,管庄
BV11637994,塔营街东口(公交站),"116.601240,39.899253",交通设施服务;公交车站;公交车站相关,150700,专211路,110105,北京市,北京市,朝阳区,管庄
BV10956377,黄渠东路北口(公交站),"116.576708,39.930906",交通设施服务;公交车站;公交车站相关,150700,587路,110105,北京市,北京市,朝阳区,常营
BV10000417,双桥西(公交站),"116.575010,39.909700",交通设施服务;公交车站;公交车站相关,150700,382路;397路;475路;506路;666路;夜27路,110105,北京市,北京市,朝阳区,[]
BV10000416,双桥南(公交站),"116.577183,39.906155",交通设施服务;公交车站;公交车站相关,150700,382路;397路;411路;451路;475路,110105,北京市,北京市,朝阳区,[]
BV11037586,金榆路南口(公交站),"116.627665,39.927628",交通设施服务;公交车站;公交车站相关,150700,306路;专175路;巡游公交草房区域晚班;快速直达专线30路,110112,北京市,北京市,通州区,[]
BV10006432,黄渠村(公交站),"116.570811,39.923931",交通设施服务;公交车站;公交车站相关,150700,499路;517路;675路;911路,110105,北京市,北京市,朝阳区,常营
BV10536832,邓家窑(公交站),"116.628902,39.926975",交通设施服务;公交车站;公交车站相关,150700,435路;587路;675路;824路;911路,110112,北京市,北京市,通州区,[]
BV10001117,八里桥(公交站),"116.625029,39.906233",交通设施服务;公交车站;公交车站相关,150700,322路;615路;666路;668路;668路区间快车;807路;夜27路,110112,北京市,北京市,通州区,北苑
BV10978245,竹木厂小区南门(公交站),"116.626523,39.908859",交通设施服务;公交车站;公交车站相关,150700,(停运)T51路,110112,北京市,北京市,通州区,永顺
BV10000415,东柳(公交站),"116.577552,39.902192",交通设施服务;公交车站;公交车站相关,150700,382路;397路;411路;451路;475路;专36路,110105,北京市,北京市,朝阳区,[]
BV10869626,西马庄南门(公交站),"116.629484,39.909123",交通设施服务;公交车站;公交车站相关,150700,(停运)T51路,110112,北京市,北京市,通州区,永顺
BV10547813,双惠苑小区(公交站),"116.574229,39.904368",交通设施服务;公交车站;公交车站相关,150700,专36路;专36路区间,110105,北京市,北京市,朝阳区,北京第二外国语学院
BV10803655,郭家场桥(公交站),"116.607240,39.894427",交通设施服务;公交车站;公交车站相关,150700,(停运)312-23路联运;(停运)高铁专线3号线;312路;312路区间;312路快车;669路;夜29路;大兴机场巴士通州线,110105,北京市,北京市,朝阳区,[]
BV09164056,双惠苑小区(临时站)(公交站),"116.574124,39.904483",交通设施服务;公交车站;公交车站相关,150700,专36路区间,110105,北京市,北京市,朝阳区,[]
BV11432323,郭家场桥西(公交站),"116.605393,39.894484",交通设施服务;公交车站;公交车站相关,150700,364路;532路;690路,110105,北京市,北京市,朝阳区,[]
BV11378194,通州西站(公交站),"116.627698,39.904417",交通设施服务;公交车站;公交车站相关,150700,591路;810路;861路;938路;T118路;专157路,110112,北京市,北京市,通州区,八里桥
BV09423356,郭家场桥(快速公交站),"116.606615,39.894341",交通设施服务;公交车站;快速公交站,150704,(停运)312-23路联运;312路;312路区间;312路快车;669路;夜29路;大兴机场巴士通州线,110105,北京市,北京市,朝阳区,[]
BV10855664,高安屯(公交站),"116.611519,39.944908",交通设施服务;公交车站;公交车站相关,150700,639路,110105,北京市,北京市,朝阳区,[]
BV11432325,郭家场桥东(西行)(公交站),"116.608252,39.894496",交通设施服务;公交车站;公交车站相关,150700,364路;532路;690路,110105,北京市,北京市,朝阳区,[]
BV11432324,郭家场桥东(东行)(公交站),"116.608740,39.894256",交通设施服务;公交车站;公交车站相关,150700,364路;532路;690路,110105,北京市,北京市,朝阳区,[]
BV10007808,东小井(公交站),"116.587092,39.944965",交通设施服务;公交车站;公交车站相关,150700,364路;506路;586路,110105,北京市,北京市,朝阳区,[]
BV10413451,地铁褡裢坡站(公交站),"116.564598,39.923901",交通设施服务;公交车站;公交车站相关,150700,499路;517路;675路;911路,110105,北京市,北京市,朝阳区,常营
BV10000412,双桥中学(公交站),"116.590762,39.893530",交通设施服务;公交车站;公交车站相关,150700,382路;397路,110105,北京市,北京市,朝阳区,[]
BV11432322,郭家场桥南(公交站),"116.606888,39.893215",交通设施服务;公交车站;公交车站相关,150700,364路;532路;690路,110105,北京市,北京市,朝阳区,[]
BV10547812,双桥铁路小区(公交站),"116.573845,39.901567",交通设施服务;公交车站;公交车站相关,150700,专36路,110105,北京市,北京市,朝阳区,北京第二外国语学院
BV10004290,第二外国语学院(公交站),"116.563941,39.915829",交通设施服务;公交车站;公交车站相关,150700,451路;488路;517路;615路;639路;690路,110105,北京市,北京市,朝阳区,定福庄
BV11386186,第二外国语学院(快速公交站),"116.563934,39.915928",交通设施服务;公交车站;快速公交站,150704,快速公交2线;快速公交2线区间,110105,北京市,北京市,朝阳区,定福庄
BV10000411,双桥中路(公交站),"116.598576,39.892001",交通设施服务;公交车站;公交车站相关,150700,382路;397路,110105,北京市,北京市,朝阳区,[]
BV10343106,褡裢坡村(公交站),"116.563260,39.921871",交通设施服务;公交车站;公交车站相关,150700,517路,110105,北京市,北京市,朝阳区,常营
BV10007882,双桥医院(公交站),"116.607018,39.891645",交通设施服务;公交车站;公交车站相关,150700,364路;532路;690路,110105,北京市,北京市,朝阳区,[]
BV10888482,定福庄路南口(公交站),"116.562904,39.917539",交通设施服务;公交车站;公交车站相关,150700,517路,110105,北京市,北京市,朝阳区,定福庄
BV10006191,通州杨庄北口(公交站),"116.631962,39.905039",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;372路;668路;668路区间快车;807路;924路;快速直达专线174路;快速直达专线1路,110112,北京市,北京市,通州区,北苑
BV10000413,咸宁侯东站(公交站),"116.586310,39.893658",交通设施服务;公交车站;公交车站相关,150700,382路;397路,110105,北京市,北京市,朝阳区,[]
BV10000418,茶家坟(公交站),"116.564771,39.909049",交通设施服务;公交车站;公交车站相关,150700,397路;475路;506路;666路;夜27路,110105,北京市,北京市,朝阳区,[]
BV10001116,通州北苑路口西(公交站),"116.633924,39.906076",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;322路;322路快车;372路;591路;666路;805路;805路公交车大集专线;805路区间;805路早班车;810路;861路;938路;T118路;T1路;T3路;专157路;夜27路;快速直达专线174路,110112,北京市,北京市,通州区,八里桥
BV10006425,北京物资学院(公交站),"116.637786,39.926792",交通设施服务;公交车站;公交车站相关,150700,435路;587路;675路;824路;911路;T111路;T6路;T8路;专158路;快速直达专线185路,110112,北京市,北京市,通州区,永顺
BV10422520,六号井小区(公交站),"116.601848,39.890766",交通设施服务;公交车站;公交车站相关,150700,364路;690路,110105,北京市,北京市,朝阳区,[]
BV10547822,水郡长安小区(公交站),"116.568233,39.904373",交通设施服务;公交车站;公交车站相关,150700,专36路;专36路区间,110105,北京市,北京市,朝阳区,[]
BV10547819,双桥火车站(公交站),"116.569492,39.901949",交通设施服务;公交车站;公交车站相关,150700,专36路,110105,北京市,北京市,朝阳区,北京第二外国语学院
BV11372567,双桥农场北站(公交站),"116.600043,39.890677",交通设施服务;公交车站;公交车站相关,150700,382路;397路,110105,北京市,北京市,朝阳区,[]
BV10547820,茶家坟南(公交站),"116.564940,39.907300",交通设施服务;公交车站;公交车站相关,150700,专36路区间,110105,北京市,北京市,朝阳区,[]
BV10425429,天赐良园(公交站),"116.639389,39.925858",交通设施服务;公交车站;公交车站相关,150700,435路;587路;675路;813路;T6路,110112,北京市,北京市,通州区,八里桥
BV11495266,物资学院路南口(公交站),"116.639735,39.921893",交通设施服务;公交车站;公交车站相关,150700,587路;813路;T6路,110112,北京市,北京市,通州区,八里桥
BV10000421,咸宁侯(公交站),"116.576463,39.894783",交通设施服务;公交车站;公交车站相关,150700,382路;397路;411路;451路;475路,110105,北京市,北京市,朝阳区,[]
BV10001115,新华联锦园(公交站),"116.632026,39.902021",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;372路;668路;668路区间快车;807路;924路;快速直达专线174路,110112,北京市,北京市,通州区,通州西门
BV10001134,北京物资学院南站(公交站),"116.640672,39.921741",交通设施服务;公交车站;公交车站相关,150700,388路;388路快车;435路;442路;442路区间;583路;675路;813路;818路;818路(金桐西路);930路,110112,北京市,北京市,通州区,永顺
BV10000410,双桥农场(公交站),"116.601128,39.887943",交通设施服务;公交车站;公交车站相关,150700,364路;382路;397路;690路,110105,北京市,北京市,朝阳区,[]
BV10409725,通州北苑路口东(公交站),"116.638139,39.906022",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;316路;317路;322路;322路快车;372路;615路;666路;667路;804路;806路;810路;811路;861路;924路;T19路;T1路;T2路;T41路;T43路;T4路;专157路;夜27路;快速直达专线174路;郊89路,110112,北京市,北京市,通州区,永顺
BV10425092,石各庄东(公交站),"116.568984,39.940456",交通设施服务;公交车站;公交车站相关,150700,506路,110105,北京市,北京市,朝阳区,常营
BV10001147,通州北苑路口南(公交站),"116.637227,39.904674",交通设施服务;公交车站;公交车站相关,150700,(停运)T51路;(停运)快速直达专线190路;316路;317路;591路;805路;805路公交车大集专线;805路区间;805路早班车;938路;T10路;T118路;T11路;T12路;T19路;T2路;T3路;T41路;T43路;T4路;T60路;T87路;T90路;快速直达专线147路;快速直达专线196路;快速直达专线1路;郊89路,110112,北京市,北京市,通州区,通州西门
BV11665546,新华联锦园南(公交站),"116.631941,39.900555",交通设施服务;公交车站;公交车站相关,150700,372路;668路;807路;924路,110112,北京市,北京市,通州区,北苑
BV10001114,通州杨庄(公交站),"116.632070,39.898836",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;372路;668路;668路区间快车;807路;924路;快速直达专线174路;快速直达专线1路,110112,北京市,北京市,通州区,北苑
BV10547818,艺水芳园小区(公交站),"116.564483,39.904201",交通设施服务;公交车站;公交车站相关,150700,专36路区间,110105,北京市,北京市,朝阳区,[]
BV09186158,艺水芳园小区(临时站)(公交站),"116.564488,39.904132",交通设施服务;公交车站;公交车站相关,150700,专36路,110105,北京市,北京市,朝阳区,[]
BV10427594,地铁通州北苑站(公交站),"116.636871,39.903720",交通设施服务;公交车站;公交车站相关,150700,938路;T10路;T11路;T12路;T3路;T41路;T43路;T4路;T60路;T87路;T90路,110112,北京市,北京市,通州区,北苑
BV10006878,马各庄东(公交站),"116.606590,39.951832",交通设施服务;公交车站;公交车站相关,150700,639路,110105,北京市,北京市,朝阳区,[]
BV10621943,通州北苑(公交站),"116.637492,39.904265",交通设施服务;公交车站;公交车站相关,150700,首都机场巴士通州线,110112,北京市,北京市,通州区,北苑
BV09097212,北苑地铁(公交站),"116.636871,39.903720",交通设施服务;公交车站;公交车站相关,150700,郊89路,110112,北京市,北京市,通州区,通州西门
BV10422180,通惠北路北口(公交站),"116.642739,39.914957",交通设施服务;公交车站;公交车站相关,150700,582路;615路;811路;861路;T102路;T102路区间;T1路;T3路;T60路;T6路;郊89路,110112,北京市,北京市,通州区,八里桥
BV10013564,北苑路口站(公交站),"116.638529,39.906146",交通设施服务;公交车站;公交车站相关,150700,郊89路,110112,北京市,北京市,通州区,永顺
BV10427565,天赐良园二期(公交站),"116.643065,39.926503",交通设施服务;公交车站;公交车站相关,150700,813路;824路;911路;T111路;T8路;专158路;快速直达专线185路,110112,北京市,北京市,通州区,[]
BV10342887,双桥农场南站(公交站),"116.604601,39.887105",交通设施服务;公交车站;公交车站相关,150700,690路,110105,北京市,北京市,朝阳区,[]
BV10422174,通惠北路南口(公交站),"116.642840,39.912389",交通设施服务;公交车站;公交车站相关,150700,582路;615路;811路;861路;T102路;T102路区间;T1路;T3路;T4路;T6路;专157路;郊89路,110112,北京市,北京市,通州区,八里桥
BV10012085,双桥农场西站(公交站),"116.595694,39.886554",交通设施服务;公交车站;公交车站相关,150700,364路;382路,110105,北京市,北京市,朝阳区,[]
BV11432326,焦庄南站(公交站),"116.585065,39.951243",交通设施服务;公交车站;公交车站相关,150700,364路;586路,110105,北京市,北京市,朝阳区,[]
BV11472284,咸宁侯南站(公交站),"116.575335,39.892455",交通设施服务;公交车站;公交车站相关,150700,411路;475路,110105,北京市,北京市,朝阳区,[]
BV10012084,五号井小区(公交站),"116.599410,39.886784",交通设施服务;公交车站;公交车站相关,150700,364路;382路,110105,北京市,北京市,朝阳区,[]
BV11210892,梆子井东(公交站),"116.558451,39.909540",交通设施服务;公交车站;公交车站相关,150700,475路;506路;666路,110105,北京市,北京市,朝阳区,[]
BV11449465,通州北苑路口东(临时站)(公交站),"116.639792,39.906194",交通设施服务;公交车站;公交车站相关,150700,T41路,110112,北京市,北京市,通州区,八里桥
BV10547816,新房村(公交站),"116.564071,39.901732",交通设施服务;公交车站;公交车站相关,150700,专36路,110105,北京市,北京市,朝阳区,北京第二外国语学院
BV11386197,定福庄(快速公交站),"116.555903,39.915888",交通设施服务;公交车站;快速公交站,150704,快速公交2线;快速公交2线区间,110105,北京市,北京市,朝阳区,定福庄
BV10001169,玉带河西街西口(公交站),"116.638603,39.902431",交通设施服务;公交车站;公交车站相关,150700,809路,110112,北京市,北京市,通州区,北苑
BV10422523,双桥南街东口(公交站),"116.609070,39.886425",交通设施服务;公交车站;公交车站相关,150700,532路;690路,110105,北京市,北京市,朝阳区,[]
BV10006434,白家楼桥东(公交站),"116.554398,39.923790",交通设施服务;公交车站;公交车站相关,150700,499路;675路;911路,110105,北京市,北京市,朝阳区,[]
BV09164055,艺水芳园西门(临时站)(公交站),"116.559709,39.905285",交通设施服务;公交车站;公交车站相关,150700,专36路;专36路区间,110105,北京市,北京市,朝阳区,[]
BV10803631,杜仲公园(公交站),"116.568593,39.894265",交通设施服务;公交车站;公交车站相关,150700,(停运)312-23路联运;312路;312路区间;312路快车;669路;临7路;夜29路;大兴机场巴士通州线,110105,北京市,北京市,朝阳区,[]
BV10409720,通州西门路口北(公交站),"116.643584,39.907921",交通设施服务;公交车站;公交车站相关,150700,(停运)T51路;582路;615路;811路;861路;T102路;T102路区间;T1路;T3路;T4路;T60路;T6路;专157路;郊89路,110112,北京市,北京市,通州区,通州西门
BV09186156,玲珑山小区(公交站),"116.561729,39.901736",交通设施服务;公交车站;公交车站相关,150700,专36路,110105,北京市,北京市,朝阳区,[]
BV10424900,科印小区(公交站),"116.639384,39.901337",交通设施服务;公交车站;公交车站相关,150700,316路;317路;591路;805路;805路公交车大集专线;805路区间;805路早班车;938路;T10路;T118路;T11路;T12路;T19路;T41路;T4路;快速直达专线147路;快速直达专线195路,110112,北京市,北京市,通州区,通州西门
BV10006020,北双桥村(公交站),"116.559732,39.904165",交通设施服务;公交车站;公交车站相关,150700,专36路;专36路区间,110105,北京市,北京市,朝阳区,[]
BV09186157,北双桥村(临时站)(公交站),"116.559883,39.903936",交通设施服务;公交车站;公交车站相关,150700,专36路,110105,北京市,北京市,朝阳区,[]
BV09097213,西门站(公交站),"116.643339,39.908376",交通设施服务;公交车站;公交车站相关,150700,郊89路,110112,北京市,北京市,通州区,八里桥
BV10001356,二六三医院(公交站),"116.646523,39.913624",交通设施服务;公交车站;公交车站相关,150700,T4路;专157路,110112,北京市,北京市,通州区,永顺
BV10006192,通州杨庄南口(公交站),"116.632040,39.893612",交通设施服务;公交车站;公交车站相关,150700,(停运)高铁专线3号线;372路;668路;668路区间快车;807路;924路;快速直达专线174路,110112,北京市,北京市,通州区,[]
BV11403719,榆景苑小区(公交站),"116.642964,39.932886",交通设施服务;公交车站;公交车站相关,150700,T8路;专158路,110112,北京市,北京市,通州区,永顺
BV11456524,北京财贸职业学院(公交站),"116.647339,39.921997",交通设施服务;公交车站;公交车站相关,150700,582路;615路;811路;861路;T102路;T102路区间;T1路;T3路;T60路;T6路;郊89路,110112,北京市,北京市,通州区,八里桥
